Entry_Time(JST),Exit_Time(JST),Symbol,PnL_USD,PnL_Percent,Win_Loss,Side,Leverage,Entry_Price,Exit_Price,Quantity
2026-06-09 05:06:32,2026-06-13 02:16:05,xyz:SPCX,-1.146032,-9.292684371672944,loss,SHORT,,158.16246164487362,172.86,0.08
2026-06-09 05:06:32,2026-06-13 02:16:05,xyz:SPCX,-13.179368,-9.292684371672921,loss,SHORT,,158.16246164487364,172.86,0.92
2026-06-09 05:06:32,2026-06-13 02:16:07,xyz:SPCX,-14.4154,-9.34958788661826,loss,SHORT,,158.16246164487362,172.95,1.0
2026-06-09 05:06:32,2026-06-13 02:16:22,xyz:SPCX,-14.0754,-9.134619052380355,loss,SHORT,,158.16246164487362,172.61,1.0
2026-06-09 05:06:32,2026-06-13 02:16:24,xyz:SPCX,-14.0554,-9.12197382683695,loss,SHORT,,158.16246164487362,172.59,1.0
2026-06-09 05:06:32,2026-06-13 02:16:28,xyz:SPCX,-13.8454,-8.98919895863115,loss,SHORT,,158.16246164487362,172.38,1.0
2026-06-09 05:06:32,2026-06-13 02:16:46,xyz:SPCX,-13.6554,-8.86906931596878,loss,SHORT,,158.16246164487362,172.19,1.0
2026-06-09 05:06:32,2026-06-13 02:16:55,xyz:SPCX,-13.5954,-8.831133639338562,loss,SHORT,,158.16246164487362,172.13,1.0
2026-06-09 05:06:32,2026-06-13 02:16:57,xyz:SPCX,-13.6154,-8.843778864881969,loss,SHORT,,158.16246164487362,172.15,1.0
2026-06-09 05:06:32,2026-06-13 02:17:03,xyz:SPCX,-13.8754,-9.008166796946293,loss,SHORT,,158.1624616448736,172.41,1.0
2026-06-09 05:06:32,2026-06-13 02:17:15,xyz:SPCX,-14.7654,-9.570879333627946,loss,SHORT,,158.1624616448736,173.3,1.0
2026-06-09 05:06:32,2026-06-13 02:17:17,xyz:SPCX,-14.8154,-9.60249239748645,loss,SHORT,,158.1624616448736,173.35,1.0
2026-06-09 05:06:32,2026-06-13 02:17:25,xyz:SPCX,-14.9654,-9.697331589062008,loss,SHORT,,158.1624616448736,173.5,1.0
2026-06-09 05:06:32,2026-06-13 02:17:28,xyz:SPCX,-15.1254,-9.79849339340928,loss,SHORT,,158.1624616448736,173.66,1.0
2026-06-09 05:06:32,2026-06-13 02:17:31,xyz:SPCX,-15.1754,-9.830106457267807,loss,SHORT,,158.1624616448736,173.71,1.0
2026-06-09 05:06:32,2026-06-13 02:17:32,xyz:SPCX,-15.1654,-9.82378384449607,loss,SHORT,,158.1624616448736,173.7,1.0
2026-06-09 05:06:32,2026-06-13 02:17:34,xyz:SPCX,-15.1354,-9.804816006180971,loss,SHORT,,158.1624616448736,173.67,1.0
2026-06-09 05:06:32,2026-06-13 02:17:38,xyz:SPCX,-15.1454,-9.811138618952686,loss,SHORT,,158.1624616448736,173.68,1.0
2026-06-09 05:06:32,2026-06-13 02:17:42,xyz:SPCX,-15.1554,-9.817461231724401,loss,SHORT,,158.16246164487356,173.69,1.0
2026-06-09 05:06:32,2026-06-13 02:17:48,xyz:SPCX,-15.1254,-9.79849339340928,loss,SHORT,,158.16246164487356,173.66,1.0
2026-06-09 05:06:32,2026-06-13 02:17:49,xyz:SPCX,-15.1254,-9.79849339340928,loss,SHORT,,158.16246164487356,173.66,1.0
2026-06-09 05:06:32,2026-06-13 02:17:50,xyz:SPCX,-15.1754,-9.830106457267807,loss,SHORT,,158.16246164487356,173.71,1.0
2026-06-09 05:06:32,2026-06-13 02:17:54,xyz:SPCX,-14.6754,-9.51397581868263,loss,SHORT,,158.16246164487356,173.21,1.0
2026-06-09 05:06:32,2026-06-13 02:17:58,xyz:SPCX,-14.8554,-9.627782848573286,loss,SHORT,,158.16246164487356,173.39,1.0
2026-06-09 05:06:32,2026-06-13 02:17:58,xyz:SPCX,-14.9954,-9.716299427377152,loss,SHORT,,158.16246164487356,173.53,1.0
2026-06-09 05:06:32,2026-06-13 02:18:11,xyz:SPCX,-15.0654,-9.760557716779061,loss,SHORT,,158.16246164487356,173.6,1.0
2026-06-09 05:06:32,2026-06-13 02:18:13,xyz:SPCX,-14.9954,-9.716299427377152,loss,SHORT,,158.16246164487356,173.53,1.0
2026-06-09 05:06:32,2026-06-13 02:18:15,xyz:SPCX,-15.0154,-9.728944652920578,loss,SHORT,,158.16246164487353,173.55,1.0
2026-06-09 05:06:32,2026-06-13 02:18:18,xyz:SPCX,-15.1754,-9.830106457267828,loss,SHORT,,158.16246164487353,173.71,1.0
2026-06-09 05:06:32,2026-06-13 02:18:22,xyz:SPCX,-15.2454,-9.874364746669762,loss,SHORT,,158.16246164487353,173.78,1.0
2026-06-09 05:06:32,2026-06-13 02:18:23,xyz:SPCX,-1.824648,-9.849074295582948,loss,SHORT,,158.16246164487353,173.74,0.12
2026-06-09 05:06:32,2026-06-13 02:18:23,xyz:SPCX,-13.380752,-9.849074295582971,loss,SHORT,,158.1624616448735,173.74,0.88
2026-06-09 05:06:32,2026-06-13 02:18:26,xyz:SPCX,-15.2554,-9.880687359441453,loss,SHORT,,158.16246164487353,173.79,1.0
2026-06-09 05:06:32,2026-06-13 02:18:34,xyz:SPCX,-5.33239,-9.868042133898069,loss,SHORT,,158.16246164487353,173.77,0.35
2026-06-09 05:06:32,2026-06-13 02:18:35,xyz:SPCX,-15.2154,-9.855396908354642,loss,SHORT,,158.16246164487353,173.75,1.0
2026-06-09 05:06:32,2026-06-13 02:18:43,xyz:SPCX,-15.2854,-9.899655197756573,loss,SHORT,,158.16246164487353,173.82,1.0
2026-06-09 05:06:32,2026-06-13 02:19:32,xyz:SPCX,-146.854,-9.520298431454343,loss,SHORT,,158.16246164487353,173.22,10.0
2026-06-09 05:06:32,2026-06-13 02:19:34,xyz:SPCX,-5.12589,-9.495007980367532,loss,SHORT,,158.16246164487353,173.18,0.35
2026-06-09 05:06:32,2026-06-13 02:19:34,xyz:SPCX,-6.155268,-9.501330593139222,loss,SHORT,,158.16246164487353,173.19,0.42
2026-06-09 05:06:32,2026-06-13 02:19:34,xyz:SPCX,-42.060998,-9.501330593139246,loss,SHORT,,158.1624616448735,173.19,2.87
2026-06-09 05:06:32,2026-06-13 02:19:43,xyz:SPCX,-4.201512,-9.722622040148888,loss,SHORT,,158.1624616448735,173.54,0.28
2026-06-09 05:06:32,2026-06-13 02:19:43,xyz:SPCX,-17.556318,-9.722622040148888,loss,SHORT,,158.1624616448735,173.54,1.17
2026-06-09 05:06:32,2026-06-13 02:19:44,xyz:SPCX,-150.054,-9.722622040148888,loss,SHORT,,158.1624616448735,173.54,10.0
2026-06-09 05:06:32,2026-06-13 02:19:52,xyz:SPCX,-149.054,-9.659395912431833,loss,SHORT,,158.1624616448735,173.44,10.0
2026-06-09 05:06:32,2026-06-13 02:19:54,xyz:SPCX,-149.454,-9.684686363518647,loss,SHORT,,158.1624616448735,173.48,10.0
2026-06-09 05:06:32,2026-06-13 02:20:03,xyz:SPCX,-23.203062,-9.823783844496138,loss,SHORT,,158.1624616448735,173.7,1.53
2026-06-09 05:06:32,2026-06-13 02:20:04,xyz:SPCX,-5.156236,-9.823783844496159,loss,SHORT,,158.16246164487347,173.7,0.34
2026-06-09 05:06:32,2026-06-13 02:20:05,xyz:SPCX,-151.754,-9.830106457267874,loss,SHORT,,158.16246164487347,173.71,10.0
2026-06-09 05:06:32,2026-06-13 02:20:06,xyz:SPCX,-151.754,-9.830106457267874,loss,SHORT,,158.16246164487347,173.71,10.0
2026-06-09 05:06:32,2026-06-13 02:20:14,xyz:SPCX,-7.647654,-9.716299427377194,loss,SHORT,,158.16246164487347,173.53,0.51
2026-06-09 05:06:32,2026-06-13 02:20:17,xyz:SPCX,-4.814528,-9.747912491235722,loss,SHORT,,158.16246164487347,173.58,0.32
2026-06-09 05:06:32,2026-06-13 02:20:19,xyz:SPCX,-43.417152,-9.766880329550865,loss,SHORT,,158.16246164487345,173.61,2.88
2026-06-09 05:06:32,2026-06-13 02:20:25,xyz:SPCX,-43.323798,-9.77952555509425,loss,SHORT,,158.16246164487345,173.63,2.87
2026-06-09 05:06:32,2026-06-13 02:20:26,xyz:SPCX,-107.630202,-9.77952555509425,loss,SHORT,,158.16246164487345,173.63,7.13
2026-06-09 05:06:32,2026-06-13 02:20:34,xyz:SPCX,-150.854,-9.773202942322555,loss,SHORT,,158.16246164487345,173.62,10.0
2026-06-09 05:06:32,2026-06-13 02:20:37,xyz:SPCX,-150.654,-9.76055771677915,loss,SHORT,,158.16246164487345,173.6,10.0
2026-06-09 05:06:32,2026-06-13 02:20:37,xyz:SPCX,-6.03816,-9.77952555509425,loss,SHORT,,158.16246164487345,173.63,0.4
2026-06-09 05:06:32,2026-06-13 02:20:44,xyz:SPCX,-37.086254,-9.577201946399727,loss,SHORT,,158.16246164487347,173.31,2.51
2026-06-09 05:06:32,2026-06-13 02:20:44,xyz:SPCX,-110.667746,-9.577201946399727,loss,SHORT,,158.16246164487345,173.31,7.49
2026-06-09 05:06:32,2026-06-13 02:20:48,xyz:SPCX,-145.454,-9.431781852650545,loss,SHORT,,158.16246164487345,173.08,10.0
2026-06-09 05:06:32,2026-06-13 02:20:54,xyz:SPCX,-39.406568,-8.767907511621642,loss,SHORT,,158.16246164487345,172.03,2.92
2026-06-09 05:06:32,2026-06-13 02:20:54,xyz:SPCX,-95.547432,-8.767907511621642,loss,SHORT,,158.16246164487345,172.03,7.08
2026-06-09 05:06:32,2026-06-13 02:20:58,xyz:SPCX,-138.854,-9.014489409718074,loss,SHORT,,158.16246164487345,172.42,10.0
2026-06-09 05:06:32,2026-06-13 02:21:14,xyz:SPCX,-127.754,-8.312679392058953,loss,SHORT,,158.16246164487345,171.31,10.0
2026-06-09 05:06:32,2026-06-13 02:21:19,xyz:SPCX,-131.954,-8.578229128470527,loss,SHORT,,158.16246164487345,171.73,10.0
2026-06-09 05:06:32,2026-06-13 02:21:24,xyz:SPCX,-134.854,-8.76158489884995,loss,SHORT,,158.16246164487345,172.02,10.0
2026-06-09 05:06:32,2026-06-13 02:21:27,xyz:SPCX,-135.254,-8.786875349936762,loss,SHORT,,158.16246164487345,172.06,10.0
2026-06-09 05:06:32,2026-06-13 02:21:32,xyz:SPCX,-136.654,-8.875391928740605,loss,SHORT,,158.16246164487345,172.2,10.0
2026-06-09 05:06:32,2026-06-13 02:21:39,xyz:SPCX,-137.354,-8.91965021814254,loss,SHORT,,158.16246164487345,172.27,10.0
2026-06-09 05:06:32,2026-06-13 02:22:03,xyz:SPCX,-129.654,-8.432809034721345,loss,SHORT,,158.16246164487345,171.5,10.0
2026-06-09 05:06:32,2026-06-13 02:22:05,xyz:SPCX,-128.954,-8.388550745319412,loss,SHORT,,158.16246164487345,171.43,10.0
2026-06-09 05:06:32,2026-06-13 02:22:09,xyz:SPCX,-125.854,-8.192549749396584,loss,SHORT,,158.16246164487345,171.12,10.0
2026-06-09 05:06:32,2026-06-13 02:22:10,xyz:SPCX,-59.906504,-8.192549749396584,loss,SHORT,,158.16246164487345,171.12,4.76
2026-06-09 05:06:32,2026-06-13 02:22:17,xyz:SPCX,-131.254,-8.533970839068594,loss,SHORT,,158.16246164487345,171.66,10.0
2026-06-09 05:06:32,2026-06-13 02:22:19,xyz:SPCX,-133.054,-8.647777868959272,loss,SHORT,,158.16246164487345,171.84,10.0
2026-06-09 05:06:32,2026-06-13 02:22:20,xyz:SPCX,-132.954,-8.64145525618758,loss,SHORT,,158.16246164487345,171.83,10.0
2026-06-09 05:06:32,2026-06-13 02:22:31,xyz:SPCX,-30.924096,-8.96390850754447,loss,SHORT,,158.16246164487345,172.34,2.24
2026-06-09 05:06:32,2026-06-13 02:22:31,xyz:SPCX,-107.129904,-8.96390850754447,loss,SHORT,,158.16246164487345,172.34,7.76
2026-06-09 05:06:32,2026-06-13 02:22:33,xyz:SPCX,-138.054,-8.96390850754447,loss,SHORT,,158.16246164487345,172.34,10.0
2026-06-09 05:06:32,2026-06-13 02:22:43,xyz:SPCX,-51.515964,-9.134619052380465,loss,SHORT,,158.16246164487345,172.61,3.66
2026-06-09 05:06:32,2026-06-13 02:22:45,xyz:SPCX,-140.754,-9.134619052380465,loss,SHORT,,158.16246164487345,172.61,10.0
2026-06-09 05:06:32,2026-06-13 02:22:45,xyz:SPCX,-140.954,-9.147264277923872,loss,SHORT,,158.16246164487345,172.63,10.0
2026-06-09 05:06:32,2026-06-13 02:22:47,xyz:SPCX,-4.648182,-9.14094166515218,loss,SHORT,,158.16246164487345,172.62,0.33
2026-06-09 05:06:32,2026-06-13 02:22:47,xyz:SPCX,-103.105128,-9.14094166515218,loss,SHORT,,158.16246164487345,172.62,7.32
2026-06-09 05:06:32,2026-06-13 02:22:48,xyz:SPCX,-2.81708,-9.14094166515218,loss,SHORT,,158.16246164487345,172.62,0.2
2026-06-09 05:06:32,2026-06-13 02:22:52,xyz:SPCX,-140.954,-9.147264277923872,loss,SHORT,,158.16246164487345,172.63,10.0
2026-06-09 05:06:32,2026-06-13 02:22:54,xyz:SPCX,-141.254,-9.166232116238993,loss,SHORT,,158.16246164487345,172.66,10.0
2026-06-09 05:06:32,2026-06-13 02:23:00,xyz:SPCX,-21.583224,-8.98287634585957,loss,SHORT,,158.16246164487345,172.37,1.56
2026-06-09 05:06:32,2026-06-13 02:23:00,xyz:SPCX,-8.024532,-8.98287634585957,loss,SHORT,,158.16246164487345,172.37,0.58
2026-06-09 05:06:32,2026-06-13 02:23:05,xyz:SPCX,-8.233686,-9.05874769912003,loss,SHORT,,158.16246164487345,172.49,0.59
2026-06-09 05:06:32,2026-06-13 02:23:05,xyz:SPCX,-139.654,-9.06507031189172,loss,SHORT,,158.16246164487345,172.5,10.0
2026-06-09 05:06:32,2026-06-13 02:23:12,xyz:SPCX,-7.237362,-8.869069315968892,loss,SHORT,,158.16246164487345,172.19,0.53
2026-06-09 05:06:32,2026-06-13 02:23:15,xyz:SPCX,-135.254,-8.786875349936762,loss,SHORT,,158.16246164487345,172.06,10.0
2026-06-09 05:06:32,2026-06-13 02:23:35,xyz:SPCX,-135.654,-8.812165801023554,loss,SHORT,,158.16246164487345,172.1,10.0
2026-06-09 05:06:32,2026-06-13 02:23:39,xyz:SPCX,-72.120944,-8.74261706053483,loss,SHORT,,158.16246164487345,171.99,5.36
2026-06-09 05:06:32,2026-06-13 02:23:43,xyz:SPCX,-135.954,-8.83113363933865,loss,SHORT,,158.16246164487347,172.13,10.0
2026-06-09 05:06:32,2026-06-13 02:23:44,xyz:SPCX,-136.754,-8.881714541512299,loss,SHORT,,158.16246164487347,172.21,10.0
2026-06-09 05:06:32,2026-06-13 02:23:46,xyz:SPCX,-136.654,-8.875391928740605,loss,SHORT,,158.16246164487345,172.2,10.0
2026-06-09 05:06:32,2026-06-13 02:23:50,xyz:SPCX,-104.267002,-8.875391928740605,loss,SHORT,,158.16246164487345,172.2,7.63
2026-06-09 05:06:32,2026-06-13 02:24:01,xyz:SPCX,-140.554,-9.12197382683706,loss,SHORT,,158.16246164487345,172.59,10.0
2026-06-09 05:06:32,2026-06-13 02:24:06,xyz:SPCX,-133.471462,-9.090360762978534,loss,SHORT,,158.16246164487345,172.54,9.53
2026-06-09 05:06:32,2026-06-13 02:24:08,xyz:SPCX,-138.854,-9.014489409718074,loss,SHORT,,158.16246164487345,172.42,10.0
2026-06-09 05:06:32,2026-06-13 02:24:10,xyz:SPCX,-138.954,-9.020812022489789,loss,SHORT,,158.16246164487345,172.43,10.0
2026-06-09 05:06:32,2026-06-13 02:24:15,xyz:SPCX,-29.094678,-9.12197382683706,loss,SHORT,,158.16246164487345,172.59,2.07
2026-06-09 05:06:32,2026-06-13 02:24:15,xyz:SPCX,-111.459322,-9.12197382683706,loss,SHORT,,158.16246164487345,172.59,7.93
2026-06-09 05:06:32,2026-06-13 02:24:19,xyz:SPCX,-140.454,-9.115651214065368,loss,SHORT,,158.16246164487345,172.58,10.0
2026-06-09 05:06:32,2026-06-13 02:24:21,xyz:SPCX,-140.554,-9.12197382683706,loss,SHORT,,158.16246164487345,172.59,10.0
2026-06-09 05:06:32,2026-06-13 02:24:23,xyz:SPCX,-140.554,-9.12197382683706,loss,SHORT,,158.16246164487345,172.59,10.0
2026-06-09 05:06:32,2026-06-13 02:24:30,xyz:SPCX,-13.30513,-9.090360762978534,loss,SHORT,,158.16246164487345,172.54,0.95
2026-06-09 05:06:32,2026-06-13 02:24:30,xyz:SPCX,-126.74887,-9.090360762978534,loss,SHORT,,158.16246164487345,172.54,9.05
2026-06-09 05:06:32,2026-06-13 02:24:32,xyz:SPCX,-140.054,-9.090360762978534,loss,SHORT,,158.16246164487345,172.54,10.0
2026-06-09 05:06:32,2026-06-13 02:24:36,xyz:SPCX,-13.9554,-9.05874769912003,loss,SHORT,,158.16246164487345,172.49,1.0
2026-06-09 05:06:32,2026-06-13 02:24:37,xyz:SPCX,-125.5986,-9.05874769912003,loss,SHORT,,158.16246164487345,172.49,9.0
2026-06-09 05:06:32,2026-06-13 02:24:43,xyz:SPCX,-138.554,-8.995521571402975,loss,SHORT,,158.16246164487345,172.39,10.0
2026-06-09 05:06:32,2026-06-13 02:24:45,xyz:SPCX,-64.787934,-8.932295443685945,loss,SHORT,,158.16246164487345,172.29,4.71
2026-06-09 05:06:32,2026-06-13 02:24:46,xyz:SPCX,-15.268494,-8.932295443685945,loss,SHORT,,158.16246164487342,172.29,1.11
2026-06-09 05:06:32,2026-06-13 02:24:46,xyz:SPCX,-57.497572,-8.932295443685945,loss,SHORT,,158.16246164487342,172.29,4.18
2026-06-09 05:06:32,2026-06-13 02:24:55,xyz:SPCX,-136.954,-8.894359767055704,loss,SHORT,,158.16246164487345,172.23,10.0
2026-06-09 05:06:32,2026-06-13 02:25:21,xyz:SPCX,-136.354,-8.856424090425485,loss,SHORT,,158.16246164487345,172.17,10.0
2026-06-09 05:06:32,2026-06-13 02:25:26,xyz:SPCX,-136.154,-8.84377886488208,loss,SHORT,,158.16246164487345,172.15,10.0
2026-06-09 05:06:32,2026-06-13 02:25:30,xyz:SPCX,-136.554,-8.869069315968892,loss,SHORT,,158.16246164487345,172.19,10.0
2026-06-09 05:06:32,2026-06-13 02:25:31,xyz:SPCX,-136.554,-8.869069315968892,loss,SHORT,,158.16246164487345,172.19,10.0
2026-06-09 05:06:32,2026-06-13 02:25:34,xyz:SPCX,-136.354,-8.856424090425485,loss,SHORT,,158.16246164487345,172.17,10.0
2026-06-09 05:06:32,2026-06-13 02:25:34,xyz:SPCX,-137.154,-8.907004992599132,loss,SHORT,,158.16246164487345,172.25,10.0
2026-06-09 05:06:32,2026-06-13 02:25:36,xyz:SPCX,-120.51952,-8.894359767055704,loss,SHORT,,158.16246164487345,172.23,8.8
2026-06-09 05:06:32,2026-06-13 02:25:36,xyz:SPCX,-16.43448,-8.894359767055704,loss,SHORT,,158.16246164487345,172.23,1.2
2026-06-09 05:06:32,2026-06-13 02:25:38,xyz:SPCX,-11.333982,-8.869069315968892,loss,SHORT,,158.16246164487345,172.19,0.83
2026-06-09 05:06:32,2026-06-13 02:25:38,xyz:SPCX,-31.40742,-8.869069315968915,loss,SHORT,,158.16246164487342,172.19,2.3
2026-06-09 05:06:32,2026-06-13 02:25:38,xyz:SPCX,-11.333982,-8.869069315968892,loss,SHORT,,158.16246164487345,172.19,0.83
2026-06-09 05:06:32,2026-06-13 02:25:38,xyz:SPCX,-15.430602,-8.869069315968915,loss,SHORT,,158.16246164487342,172.19,1.13
2026-06-09 05:06:32,2026-06-13 02:25:38,xyz:SPCX,-67.048014,-8.869069315968892,loss,SHORT,,158.16246164487345,172.19,4.91
2026-06-09 05:06:32,2026-06-13 02:25:44,xyz:SPCX,-137.154,-8.907004992599155,loss,SHORT,,158.16246164487342,172.25,10.0
2026-06-09 05:06:32,2026-06-13 02:25:50,xyz:SPCX,-44.67255,-8.925972830914253,loss,SHORT,,158.16246164487342,172.28,3.25
2026-06-09 05:06:32,2026-06-13 02:25:58,xyz:SPCX,-14.0354,-9.109328601293655,loss,SHORT,,158.16246164487345,172.57,1.0
2026-06-09 05:06:32,2026-06-13 02:26:00,xyz:SPCX,-140.654,-9.128296439608775,loss,SHORT,,158.16246164487342,172.6,10.0
2026-06-09 05:06:32,2026-06-13 02:26:04,xyz:SPCX,-139.454,-9.052425086348336,loss,SHORT,,158.16246164487342,172.48,10.0
2026-06-09 05:06:32,2026-06-13 02:26:14,xyz:SPCX,-137.754,-8.944940669229373,loss,SHORT,,158.16246164487342,172.31,10.0
2026-06-09 05:06:32,2026-06-13 02:26:16,xyz:SPCX,-15.09794,-8.913327605370846,loss,SHORT,,158.16246164487342,172.26,1.1
2026-06-09 05:06:32,2026-06-13 02:26:18,xyz:SPCX,-2.74708,-8.91965021814254,loss,SHORT,,158.16246164487345,172.27,0.2
2026-06-09 05:06:32,2026-06-13 02:26:18,xyz:SPCX,-3.296496,-8.91965021814254,loss,SHORT,,158.16246164487345,172.27,0.24
2026-06-09 05:06:32,2026-06-13 02:26:19,xyz:SPCX,-137.254,-8.913327605370824,loss,SHORT,,158.16246164487345,172.26,10.0
2026-06-09 05:06:32,2026-06-13 02:26:22,xyz:SPCX,-138.854,-9.014489409718074,loss,SHORT,,158.16246164487345,172.42,10.0
2026-06-09 05:06:32,2026-06-13 02:26:24,xyz:SPCX,-138.254,-8.976553733087878,loss,SHORT,,158.16246164487345,172.36,10.0
2026-06-09 05:06:32,2026-06-13 02:26:29,xyz:SPCX,-133.654,-8.68571354558949,loss,SHORT,,158.16246164487345,171.9,10.0
2026-06-09 05:06:32,2026-06-13 02:26:37,xyz:SPCX,-65.364492,-8.533970839068594,loss,SHORT,,158.16246164487345,171.66,4.98
2026-06-09 05:06:32,2026-06-13 02:26:37,xyz:SPCX,-65.889508,-8.533970839068594,loss,SHORT,,158.16246164487345,171.66,5.02
2026-06-09 05:06:32,2026-06-13 02:26:41,xyz:SPCX,-133.054,-8.647777868959272,loss,SHORT,,158.16246164487345,171.84,10.0
2026-06-09 05:06:32,2026-06-13 02:26:42,xyz:SPCX,-22.452326,-8.635132643415844,loss,SHORT,,158.16246164487345,171.82,1.69
2026-06-09 05:06:32,2026-06-13 02:26:49,xyz:SPCX,-129.854,-8.445454260264773,loss,SHORT,,158.16246164487342,171.52,10.0
